Leaflet Link,Unuseable,Date,Constituency,Party,Leader Picture included,Leader mentioned,Party Logo,"Leaflet Style (Leaflet, Letter, Magazine, Newsletter, Newspaper, CV or Survey)",Opposition leader pictured,Opposition leader mentioned,"squeeze message",Does it include a graph?
https://electionleaflets.org/leaflets/9648,,"Monday 13th April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9649,,"Monday 13th April, 2015",Hove,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9650,,"Monday 13th April, 2015",Bristol West,Green,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9651,,"Monday 13th April, 2015",Bristol West,Liberal Democrats,no,no,yes,letter,no,no,yes,yes
https://electionleaflets.org/leaflets/9652,,"Monday 13th April, 2015",Bristol West,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9653,,"Monday 13th April, 2015",Bristol West,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9654,,"Monday 13th April, 2015",St Austell and Newquay,UKIP,no,no,yes,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/9655,,"Monday 13th April, 2015",Bristol West,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9656,,"Monday 13th April, 2015",Hammersmith,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9657,,"Monday 13th April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9658,,"Monday 13th April, 2015","Lewisham, Deptford",Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9659,,"Monday 13th April, 2015","Lewisham, Deptford",Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9660,,"Monday 13th April, 2015","Lewisham, Deptford",Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9661,,"Monday 13th April, 2015",Dulwich and West Norwood,Liberal Democrats,no,no,yes,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/9662,,"Monday 13th April, 2015",Colchester,Liberal Democrats,no,no,yes,newsletter,no,no,yes,yes
https://electionleaflets.org/leaflets/9663,,"Monday 13th April, 2015",Clacton,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9664,,"Monday 13th April, 2015",Maidstone and the Weald,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9665,,"Monday 13th April, 2015",North Thanet,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9666,,"Monday 13th April, 2015",Woking,Patriotic Socialist Party,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9667,,"Monday 13th April, 2015",Sheffield Central,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9668,,"Monday 13th April, 2015",Maidstone and the Weald,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9669,,"Monday 13th April, 2015",Maidstone and the Weald,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9670,,"Monday 13th April, 2015",Chatham and Aylesford,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9671,,"Monday 13th April, 2015",Clwyd West,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9672,,"Monday 13th April, 2015",Reading West,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9673,,"Monday 13th April, 2015",Hertford and Stortford,Conservative,no,no,yes,leaflet and letter,no,no,no,no
https://electionleaflets.org/leaflets/9674,,"Monday 13th April, 2015",Hertford and Stortford,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9675,,"Monday 13th April, 2015",Hammersmith,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9676,,"Monday 13th April, 2015",Hammersmith,Labour,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9677,,"Monday 13th April, 2015",Oxford East,Conservative,no,no,yes ,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9678,,"Monday 13th April, 2015",Hammersmith,Labour,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9679,,"Monday 13th April, 2015",Hammersmith,Conservative,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9680,,"Monday 13th April, 2015",Hammersmith,Conservative,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9681,,"Monday 13th April, 2015",Hertford and Stortford,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9682,,"Monday 13th April, 2015",Cambridge,UKIP,no,no,yes ,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9683,,"Monday 13th April, 2015",Oxford West and Abingdon,Conservative,yes,no,no,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/9684,,"Monday 13th April, 2015",Carmarthen East and Dinefwr,Plaid Cymru,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9685,,"Monday 13th April, 2015",Carmarthen East and Dinefwr,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9686,,"Monday 13th April, 2015",Hampstead and Kilburn,Conservative,no,no,yes,letter,no,yes,no,no
https://electionleaflets.org/leaflets/9687,,"Monday 13th April, 2015",Oxford West and Abingdon,Labour,no,no,yes,newsletter,no,no,no,yes
https://electionleaflets.org/leaflets/9688,,"Tuesday 14th April, 2015",Merthyr Tydfil and Rhymney,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9689,,"Tuesday 14th April, 2015",Bath,Liberal Democrats,no,no,no,newsletter,no,no,yes,yes
https://electionleaflets.org/leaflets/9690,,"Tuesday 14th April, 2015","Ross, Skye and Lochaber",Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9691,,"Tuesday 14th April, 2015",Ealing Central and Acton,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9692,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9693,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9694,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Labour,yes,no,no,newsletter,yes,yes,no,no
https://electionleaflets.org/leaflets/9695,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9696,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9697,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Labour,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9698,,"Tuesday 14th April, 2015",Hertsmere,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9699,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Conservative,no,yes,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9700,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9701,,"Tuesday 14th April, 2015",Lewisham Deptford,Conservative,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9702,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9703,,"Tuesday 14th April, 2015",Lancaster and Fleetwood,Labour,no,no,yes,letter,no,yes,yes,no
https://electionleaflets.org/leaflets/9704,,"Tuesday 14th April, 2015",Reading East,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9705,unuseable. not GE2015,,,,,,,,,,,
https://electionleaflets.org/leaflets/9706,,"Tuesday 14th April, 2015",Bolton West,Labour,yes,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9707,unuseable. 2010 leaflet.,,,,,,,,,,,
https://electionleaflets.org/leaflets/9708,unuseable. 2010 leaflet.,,,,,,,,,,,
https://electionleaflets.org/leaflets/9709,,"Tuesday 14th April, 2015",South West Wiltshire,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9710,,"Tuesday 14th April, 2015",South Cambridgeshire,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9711,,"Tuesday 14th April, 2015",Garston and Halewood,Labour,no,no,yes,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/9712,,"Tuesday 14th April, 2015",Hertsmore,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9713,,"Tuesday 14th April, 2015",Brighton Kemptown,Labour,no,yes,no,newspaper,no,yes,no,no
https://electionleaflets.org/leaflets/9714,,"Tuesday 14th April, 2015",Peterborough,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9715,,"Tuesday 14th April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9716,,"Tuesday 14th April, 2015",Peterborough,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9717,,"Tuesday 14th April, 2015",Peterborough,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9718,,"Tuesday 14th April, 2015",Peterborough,Labour,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9719,,"Tuesday 14th April, 2015",Basingstoke,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9720,,"Tuesday 14th April, 2015",Finchley and Golders Green,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9721,,"Tuesday 14th April, 2015",Finchley and Golders Green,Labour,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9722,,"Tuesday 14th April, 2015",Llanelli,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9723,,"Tuesday 14th April, 2015",Hornsey and Wood Green,Liberal Democract,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9724,,"Tuesday 14th April, 2015",Llanelli,Plaid Cymru,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9725,,"Tuesday 14th April, 2015",Hornsey and Wood Green,Liberal Democract,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9726,,"Tuesday 14th April, 2015",Hornsey and Wood Green,Liberal Democract,no,no,no,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/9727,,"Tuesday 14th April, 2015",Oxford East,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9728,,"Tuesday 14th April, 2015",Middlesbrough,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9729,,"Tuesday 14th April, 2015",Middlesbrough,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9730,,"Tuesday 14th April, 2015",Middlesbrough,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9731,,"Tuesday 14th April, 2015",Middlesbrough,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9732,,"Tuesday 14th April, 2015",Reading East,Green,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9733,,"Tuesday 14th April, 2015",Arundel and South Downs,UKIP,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9734,,"Tuesday 14th April, 2015",Cambridge,Liberal Democract,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9735,,"Tuesday 14th April, 2015",Cambridge,Liberal Democract,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9736,,"Tuesday 14th April, 2015",Middlesbrough,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9737,,"Tuesday 14th April, 2015",Skipto and Ripon,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9738,,"Tuesday 14th April, 2015",Sheffield Hallam,Liberal Democract,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9739,,"Tuesday 14th April, 2015",Sheffield Hallam,Liberal Democract,yes,yes,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9740,,"Tuesday 14th April, 2015",Battersea,Labour,no,no,no,letter,no,no,no,no
https://electionleaflets.org/leaflets/9741,,"Tuesday 14th April, 2015",Wealden,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9742,,"Tuesday 14th April, 2015",Coventry North East,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9743,,"Tuesday 14th April, 2015",Rushcliffe,Conservative,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9744,,"Tuesday 14th April, 2015",Oxford West and Abingdon,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9745,,"Tuesday 14th April, 2015",Oxford West and Abingdon,Liberal Democract,no,no,no,leaflet,no,yes,yes,yes
https://electionleaflets.org/leaflets/9746,,"Tuesday 14th April, 2015",Battersea,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9747,,"Tuesday 14th April, 2015",,,,,,,,,,
https://electionleaflets.org/leaflets/9748,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9749,,"Tuesday 14th April, 2015",Eastborune,Liberal Democrat,no,no,yes,letter,no,no,yes,yes
https://electionleaflets.org/leaflets/9750,,"Tuesday 14th April, 2015",Reading East,Labour,no,no,yes,newsletter,yes,yes,no,yes
https://electionleaflets.org/leaflets/9751,,"Tuesday 14th April, 2015",Cambridge,Liberal Democrat,no,no,no,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9752,,"Tuesday 14th April, 2015",Cambridge,Labour,no,no ,yes,letter,no,yes,no,no
https://electionleaflets.org/leaflets/9753,,"Tuesday 14th April, 2015",Cambridge,Labour,no,no,yes,leaflet,on,no,no,no
https://electionleaflets.org/leaflets/9754,,"Tuesday 14th April, 2015","Dumfriesshire, Clydesdale and Tweeshire",SNP,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9755,,"Tuesday 14th April, 2015",Morecambse and Lunesdal,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9756,,"Tuesday 14th April, 2015",Darlington,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9757,,"Tuesday 14th April, 2015",Bath,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9758,,"Tuesday 14th April, 2015",Walsall North,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9759,NO clear leaflet,"Tuesday 14th April, 2015",,,,,,,,,,
https://electionleaflets.org/leaflets/9760,NO clear leaflet,,,,,,,,,,,
https://electionleaflets.org/leaflets/9761,,"Wednesday 15th April, 2015",Walsall North ,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9762,,"Wednesday 15th April, 2015",Knowlsey,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9763,,"Wednesday 15th April, 2015",Knowlsey,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9764,,"Wednesday 15th April, 2015",Glasgow South,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9765,,"Wednesday 15th April, 2015",Glasgow South,SNP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9766,,"Wednesday 15th April, 2015",Glasgow South,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9767,,"Wednesday 15th April, 2015",Glasgow South,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9768,,"Wednesday 15th April, 2015",Glasgow South,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9769,,"Wednesday 15th April, 2015",Cambridge,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9770,,"Wednesday 15th April, 2015",Cambridge,Conservative,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9771,,"Wednesday 15th April, 2015",Cambridge,Labour,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9772,,"Wednesday 15th April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9773,,"Wednesday 15th April, 2015",Cambridge,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9774,,"Wednesday 15th April, 2015",Cambridge,Greens,no,no,yes,newsletter,no,no,no,yes
https://electionleaflets.org/leaflets/9775,,"Wednesday 15th April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9776,,"Wednesday 15th April, 2015",Cambridge,Liberal Democrats,no,no,no,newsletter,no,no,yes,yes
https://electionleaflets.org/leaflets/9777,,"Wednesday 15th April, 2015",Cambirdge,Liberal Democrats,no,no,no,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9778,,"Wednesday 15th April, 2015",Ashford ,Greens,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9779,,"Wednesday 15th April, 2015",Liverpool Wavertree,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9780,,"Wednesday 15th April, 2015",Sheffield Hallam,Liberal Democrats,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9781,,"Wednesday 15th April, 2015",Glasgow North west,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9782,,"Wednesday 15th April, 2015",Cambridge,Liberal Democrats,no,no,no,letter,no,no,no,no
https://electionleaflets.org/leaflets/9783,,"Wednesday 15th April, 2015",Cambridge,Liberal Democrats,no,no,no,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9784,,"Wednesday 15th April, 2015",Cambridge,Liberal Democrats,no,no,no,newsletter,no,no,yes,yes
https://electionleaflets.org/leaflets/9785,,"Wednesday 15th April, 2015",St Helens South and Whiston,Labour,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9786,,"Wednesday 15th April, 2015",St Helens South and Whiston,Labour,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9787,,"Wednesday 15th April, 2015",Arundel and South Downs,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9788,,"Wednesday 15th April, 2015",Cardiff West,Plaid Cymru,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9789,,"Wednesday 15th April, 2015","Berwickshire, Roxburgh and Selkirk",Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9790,,"Wednesday 15th April, 2015",Kirkcaldy and Cowdenbeath,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9791,,"Wednesday 15th April, 2015",Kirkcaldy and Cowdenbeath,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9792,,"Wednesday 15th April, 2015",Kirkcaldy and Cowdenbeath,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9793,,"Wednesday 15th April, 2015",Kirkcaldy and Cowdenbeath,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9794,,"Wednesday 15th April, 2015",Rochford and Southend East,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9795,,"Wednesday 15th April, 2015",Leciester West,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
